customer_id|Size|Quantity|Date|Payment_Method|list_price|store_channel|discount_percentage|line_amount|is_return|product_id
I1376475|M|1|14JAN2025|Card|132.5|Retail|0|132.5|0|186098
I1376475|M|1|14JAN2025|Card|129.5|Retail|0|129.5|0|186493
I1376475|L|1|14JAN2025|Card|128.5|Retail|0|128.5|0|186545
I1376475|S|1|14JAN2025|Card|127|Retail|0|127|0|187147
I1376475|M|1|14JAN2025|Card|110|Retail|0|110|0|187152
I1376475|M|3|14JAN2025|Card|141.5|Retail|0|424.5|0|187308
I1376475|M|3|07JAN2025|Cash|169|Retail|0.45|279|0|186358
I1376809|M|1|27NOV2023|Card|118.5|Retail|0|118.5|0|192889
I1376809|XL|1|27NOV2023|Card|68.5|Retail|0|68.5|0|192914
I1376809||1|10OCT2023|Card|18|Retail|0|18|0|191556
I1376809|M|1|10OCT2023|Card|67|Retail|0|67|0|191873
I1376809|S|1|10OCT2023|Card|81|Retail|0|81|0|192841
I1376809|P|1|10OCT2023|Card|132.5|Retail|0|132.5|0|192880
I1376809|M|1|10OCT2023|Card|94|Retail|0|94|0|193407
I1376809|M|1|10OCT2023|Card|106.5|Retail|0|106.5|0|193748
I1376809||1|10OCT2023|Card|34|Retail|0|34|0|193896
I1376809|S|1|21MAR2024|Cash|145.5|Retail|0|145.5|0|188636
I1377213|P|1|30JUN2024|Card|177|Retail|0|177|0|189291
I1377213|M|1|12NOV2024|Card|128|Retail|0|128|0|185119
I1377213|M|1|13DEC2024|Card|170.5|Retail|0|170.5|0|186492
I1377213|M|1|13DEC2024|Card|159|Retail|0.4|95.4|0|186894
I1378678|S|1|05DEC2024|Card|87.5|Retail|0|87.5|0|186733
I1378678|M|1|03DEC2024|Card|160|Retail|0.5|80|0|185140
I1378678|M|-1|03DEC2024|Card|244|Retail|0|-244|1|185205
I1378678|M|1|03DEC2024|Card|244|Retail|0|244|0|185205
I1378678|S|-1|03DEC2024|Card|43|Retail|0|-43|1|185799
I1378678|S|1|03DEC2024|Card|43|Retail|0|43|0|185799
I1378678|M|1|03DEC2024|Card|128.5|Retail|0|128.5|0|187095
I1378678|M|-1|16DEC2024|Card|244|Retail|0|-244|1|185205
I1378678|S|-1|16DEC2024|Card|43|Retail|0|-43|1|185799
I1378678|M|-1|16DEC2024|Card|128.5|Retail|0|-128.5|1|187095
I1378678|M|1|01APR2024|Card|140|Retail|0.4|84|0|188590
I1378678|M|1|09NOV2023|Card|163.5|Retail|0|163.5|0|192420
I1380646|M|-1|15FEB2024|Card|118.5|Retail|0|-118.5|1|188441
I1380646|M|1|15FEB2024|Card|118.5|Retail|0|118.5|0|188441
I1380646|L|1|15FEB2024|Card|249.5|Retail|0|249.5|0|189380
I1380646|L|-1|15FEB2024|Card|249.5|Retail|0|-249.5|1|189380
I1380646||1|15FEB2024|Card|57|Retail|0|57|0|190458
I1380646|L|1|16SEP2023|Cash|84|Retail|0|84|0|192997
I1380646|S|1|25AUG2023|Card|211.5|Retail|0|211.5|0|194511
I1380646|L|1|11MAY2023|Cash|132.5|Retail|0|132.5|0|196072
I1380646|S|1|13JAN2025|Cash|97.5|Retail|0.5|48.8|0|186133
I1380969|38|1|07FEB2025|Card|182.5|Retail|0|182.5|0|184550
I1380969|M|1|14SEP2024|Card|213|Retail|0|213|0|190966
I1380969|M|1|13APR2024|Card|238|Retail|0|238|0|188132
I1380969|M|1|13APR2024|Card|247|Retail|0|247|0|188756
I1380969|S|1|11JAN2024|Card|58.5|Retail|0|58.5|0|193828
I1381768||1|18SEP2023|Card|35|Retail|0.25|26.3|0|191394
I1381768|M|1|18SEP2023|Card|228.5|Retail|0|228.5|0|192894
I1381768|S|1|18SEP2023|Card|139|Retail|0.15|118.2|0|193732
I1382314|M|1|03APR2024|Card|154.5|Retail|0|154.5|0|188417
I1382314|S|-1|03APR2024|Card|206|Retail|0|-206|1|188635
I1382314|G|1|03APR2024|Card|106.5|Retail|0.25|79.9|0|190641
I1382314|M|-1|03APR2024|Card|154.5|Retail|0|-154.5|1|188417
I1382314|S|1|03APR2024|Card|206|Retail|0|206|0|188635
I1384187|S|1|29DEC2024|Card|75.5|Retail|0.45|41.5|0|185745
I1384187||1|27NOV2023|Cash|27|Retail|0|27|0|191868
I1384187|M|1|23AUG2024|Card|94|Retail|0|94|0|186909
I1384719|M|3|19JAN2024|Card|106.5|Retail|0|319.5|0|192987
I1384719|XXL|1|03SEP2024|Card|263.5|Retail|0|263.5|0|187976
I1384719|XL|1|25MAR2024|Card|135.5|Retail|0|135.5|0|188412
I1384719||1|02JAN2025|Card|58.5|Retail|0.5|29.3|0|186859
I1384719|L|1|23NOV2024|Cash|118|Retail|0|118|0|186555
I1384719|M|1|23NOV2024|Cash|60|Retail|0|60|0|186674
I1385288|38|1|25AUG2023|Card|277.5|Retail|0.4|166.5|0|191612
I1385288|S|1|25AUG2023|Card|96.5|Retail|0|96.5|0|192970
I1385288|M|1|01OCT2024|Cash|81.5|Retail|0.2|65.2|0|186612
I1386225||1|05DEC2024|Card|78|Retail|0|78|0|187587
I1386728|XL|1|28SEP2024|Card|277|Retail|0|277|0|185553
I1386728|L|1|28SEP2024|Card|314.5|Retail|0|314.5|0|185822
I1386728|M|1|28SEP2024|Card|106|Retail|0|106|0|186218
I1386728|M|1|28SEP2024|Card|170|Retail|0|170|0|187467
I1386728|M|2|28SEP2024|Card|196.5|Retail|0|393|0|186780
I1386728||1|28SEP2024|Card|23.5|Retail|0|23.5|0|187873
I1386728|XXL|1|28SEP2024|Card|88.5|Retail|0|88.5|0|186257
I1386728|M|1|22MAY2023|Card|82.5|Retail|0|82.5|0|194990
I1386728|M|1|12MAY2023|Card|62|Retail|0|62|0|194363
I1386728|M|1|01DEC2023|Cash|162.5|Retail|0|162.5|0|193512
I1386728|S|1|01DEC2023|Cash|93.5|Retail|0|93.5|0|191052
I1386728|XXL|1|08OCT2023|Card|165|Retail|0.25|123.8|0|192395
I1386728||1|13JAN2025|Card|18.5|Retail|0.45|10.2|0|187552
I1386728|XXL|1|08JAN2025|Card|104.5|Retail|0.5|52.3|0|186751
I1386728|M|1|08JAN2025|Card|133|Retail|0.5|66.5|0|187429
I1386728|XL|1|28OCT2024|Cash|141|Retail|0|141|0|186935
I1386728|M|1|10DEC2024|Card|82|Retail|0.5|41|0|185953
I1386728|38|1|10DEC2024|Card|265|Retail|0.45|145.8|0|186074
I1386728|S|1|10DEC2024|Card|216|Retail|0.55|97.2|0|185257
I1386728|M|1|07FEB2025|Cash|118.5|Retail|0|118.5|0|185130
I1387138|S|1|04JAN2025|Cash|236.5|Retail|0.5|118.3|0|186940
I1387138|M|1|18OCT2024|Cash|127|Retail|0.25|95.3|0|187580
I1387138|L|1|09JAN2024|Cash|307|Retail|0.5|153.5|0|193327
I1387138|L|-1|28MAY2024|Card|64.5|Retail|0|-64.5|1|190157
I1387138|L|1|21MAY2024|Cash|64.5|Retail|0|64.5|0|190157
I1387617|M|1|25NOV2024|Card|89.5|Retail|0.55|40.3|0|186309
I1388951|P|1|01NOV2023|Card|110|Retail|0|110|0|192776
I1388951|M|1|01NOV2023|Card|133.5|Retail|0|133.5|0|193300
I1390262|M|1|12MAR2023|Cash|75.5|Retail|0|75.5|0|197543
I1390377|M|1|03DEC2023|Cash|254|Retail|0.45|139.7|0|191585
I1390377||1|03DEC2023|Cash|48.5|Retail|0.5|24.3|0|191966
I1390377|M|1|03DEC2023|Cash|67.5|Retail|0.5|33.8|0|192895
I1390377|M|1|03DEC2023|Cash|159.5|Retail|0.5|79.8|0|193446
I1390377|L|1|03DEC2023|Cash|164.5|Retail|0.5|82.3|0|193029
I1390377|XL|3|03DEC2023|Cash|104|Retail|0.5|156|0|193783
I1390377|M|1|03DEC2023|Cash|251.5|Retail|0.45|138.3|0|193592
I1390377|S|1|07JUL2023|Card|191|Retail|0|191|0|194149
I1390377|M|1|07JUL2023|Card|92.5|Retail|0|92.5|0|195812
I1390377|M|1|07JUL2023|Card|89|Retail|0|89|0|195123
I1390839|M|1|24MAY2023|Cash|199|Retail|0|199|0|194537
I1390839|M|1|24MAY2023|Cash|92.5|Retail|0|92.5|0|194525
I1390839|XL|1|24MAY2023|Cash|180|Retail|0|180|0|194929
I1390839|M|1|24MAY2023|Cash|328.5|Retail|0|328.5|0|196707
I1390839|38|1|24MAY2023|Cash|257|Retail|0|257|0|196708
I1390839|M|1|24MAY2023|Cash|213.5|Retail|0|213.5|0|194877
I1390839|XL|1|14OCT2023|Card|165.5|Retail|0.25|124.1|0|191511
I1390839|M|1|08OCT2023|Card|145.5|Retail|0|145.5|0|192005
I1390839|L|1|29APR2024|Card|215|Retail|0|215|0|189696
I1390839|P|1|27APR2024|Card|87|Retail|0|87|0|188175
I1390839|38|1|01AUG2024|Cash|99.5|Retail|0|99.5|0|188440
I1390839||1|05FEB2025|Cash|68|Retail|0|68|0|186844
I1391849|S|1|11SEP2023|Card|111|Retail|0|111|0|192165
I1391849|M|1|11SEP2023|Card|134|Retail|0|134|0|193317
I1391849|L|1|24NOV2023|Cash|110.5|Retail|0|110.5|0|192887
I1392329|S|1|21NOV2023|Card|197|Retail|0|197|0|192875
I1392329|M|1|19OCT2023|Cash|95|Retail|0|95|0|193788
I1392329|40|1|19OCT2023|Cash|157.5|Retail|0|157.5|0|192454
I1392329|P|1|18APR2024|Card|175|Retail|0.4|105|0|189474
I1392329|G|1|30OCT2024|Card|98.5|Retail|0|98.5|0|185442
I1392977|M|1|09MAR2024|Card|124|Retail|0|124|0|189364
I1392977|P|1|21MAR2024|Card|171|Retail|0.35|111.2|0|190332
I1392977|L|1|17JAN2025|Cash|74.5|Retail|0|74.5|0|188025
I1394331|L|1|18APR2024|Card|123|Retail|0|123|0|190391
I1394331|M|1|09JUN2023|Card|135.5|Retail|0|135.5|0|194164
I1394331|S|1|09JUN2023|Card|134|Retail|0|134|0|195420
I1394331|38|1|09JUN2023|Card|175.5|Retail|0|175.5|0|195954
I1394331|L|1|07AUG2023|Card|43.5|Retail|0|43.5|0|195523
I1394331|S|1|07JUL2023|Card|52|Retail|0|52|0|194949
I1394331|S|1|07JUL2023|Card|91|Retail|0|91|0|195050
I1395714|XL|1|21FEB2024|Card|144|Retail|0|144|0|192312
I1395714|38|1|01DEC2024|Cash|140.5|Retail|0.55|63.2|0|186464
I1395714|L|1|01DEC2024|Cash|69.5|Retail|0.55|31.3|0|187801
I1395714|M|-1|26OCT2024|Card|179|Retail|0|-179|1|187482
I1395714|M|1|19OCT2024|Card|179|Retail|0|179|0|187482
I1395714|M|1|19OCT2024|Card|122|Retail|0|122|0|187814
I1395714|S|1|19OCT2024|Card|111.5|Retail|0|111.5|0|187857
I1395905||1|29NOV2023|Card|61.5|Retail|0.5|30.8|0|193974
I1395991|M|2|10SEP2024|Card|187|Retail|0|374|0|189456
I1395991|40|1|06FEB2024|Card|138|Retail|0|138|0|193250
I1395991|M|1|29SEP2023|Card|151.5|Retail|0|151.5|0|191350
I1395991|M|1|29SEP2023|Card|276|Retail|0|276|0|191663
I1396065|S|1|10MAY2024|Card|57.5|Retail|0|57.5|0|188530
I1396065|XL|1|10MAY2024|Card|70.5|Retail|0|70.5|0|188605
I1396072|M|1|23JUN2024|Card|129|Retail|0|129|0|188220
I1398753|M|1|07OCT2024|Card|171|Retail|0|171|0|185609
I1400113|M|3|28MAY2024|Cash|121|Retail|0|363|0|189913
I1400113|M|1|10JAN2025|Card|121.5|Retail|0.5|60.8|0|187568
I1400113|S|1|03NOV2024|Card|294|Retail|0.6|117.6|0|187772
I1403819|M|1|20FEB2024|Card|56|Retail|0|56|0|189959
I1403819|M|1|20FEB2024|Card|188|Retail|0|188|0|190570
I1403819|M|1|20FEB2024|Card|120.5|Retail|0|120.5|0|190601
I1405017|XL|1|13DEC2024|Cash|111.5|Retail|0.45|61.3|0|186476
I1405162|36|1|24DEC2024|Card|218.5|Retail|0|218.5|0|186578
I1405162|L|1|09MAY2023|Card|125|Retail|0|125|0|194851
I1405162|44|1|13JAN2024|Card|115.5|Retail|0|115.5|0|192418
I1405254|L|1|27MAY2024|Card|238|Retail|0|238|0|188132
I1405505|38|1|07MAR2023|Card|190|Retail|0|190|0|195418
I1405505|L|1|21DEC2023|Card|117|Retail|0.5|58.5|0|193289
I1405505|38|-1|06APR2023|Card|190|Retail|0|-190|1|195418
I1406743|M|1|08MAR2024|Cash|164.5|Retail|0|164.5|0|188158
I1406743|40|1|08MAR2024|Cash|220|Retail|0|220|0|188258
I1406743|M|1|08MAR2024|Cash|76|Retail|0|76|0|190867
I1406743|S|1|18MAY2024|Cash|287|Retail|0|287|0|189332
I1406743|S|1|02MAY2024|Cash|91|Retail|0|91|0|189669
I1407851|M|1|08APR2023|Cash|279|Retail|0|279|0|195806
I1407851|M|1|08APR2023|Cash|142|Retail|0|142|0|196503
I1407851|L|1|08APR2023|Cash|77.5|Retail|0|77.5|0|196823
I1407851|M|1|04APR2023|Cash|119|Retail|0|119|0|194631
I1407851|S|1|04APR2023|Cash|79|Retail|0|79|0|195914
I1407851|XL|1|04APR2023|Cash|77.5|Retail|0|77.5|0|194457
I1407851|XL|1|30SEP2024|Cash|145|Retail|0|145|0|185828
I1407851|P|1|30SEP2024|Cash|91|Retail|0|91|0|186247
I1408105|M|1|30MAR2024|Card|104|Retail|0|104|0|190131
I1408544|P|1|19OCT2024|Cash|163.5|Retail|0|163.5|0|185443
I1408945|M|1|26JAN2024|Card|54|Retail|0|54|0|192445
I1408945|S|1|07JAN2024|Card|122.5|Retail|0.5|61.3|0|191340
I1408945||1|10APR2024|Card|75|Retail|0.3|52.5|0|188846
I1409361||1|03JAN2025|Card|22.5|Retail|0.5|11.3|0|185732
I1409361|38|1|24DEC2024|Card|135|Retail|0|135|0|185086
I1409361|M|1|13DEC2024|Card|94|Retail|0.5|47|0|186865
I1409613|S|1|30AUG2024|Card|141.5|Retail|0|141.5|0|189253
I1409613|S|1|29JUN2024|Card|148.5|Retail|0|148.5|0|188447
I1409613|XL|1|29JUN2024|Card|163.5|Retail|0|163.5|0|189405
I1409755|P|1|10APR2024|Card|116|Retail|0.25|87|0|188694
I1409755|L|1|10APR2024|Card|196|Retail|0|196|0|188782
I1409755||1|10APR2024|Card|79|Retail|0.25|59.3|0|189756
I1409755|L|3|24OCT2023|Card|63|Retail|0|189|0|193781
I1409755|M|1|21JAN2025|Card|72.5|Retail|0.55|32.6|0|185191
I1410857|P|1|15DEC2023|Cash|61|Retail|0.5|30.5|0|192959
I1410857|M|1|23NOV2023|Card|54|Retail|0|54|0|191075
I1410857|M|-1|23NOV2023|Card|54|Retail|0|-54|1|191075
I1410857||1|23NOV2023|Card|14|Retail|0.55|6.3|0|193506
I1410857|M|1|23NOV2023|Card|153.5|Retail|0.55|69.1|0|193852
I1410857|P|1|03AUG2024|Card|108.5|Retail|0|108.5|0|189214
I1410857||3|11JAN2024|Cash|49|Retail|0.5|73.5|0|192648
I1410857|L|1|15JAN2025|Card|166.5|Retail|0.5|83.3|0|187766
I1410857|M|3|26NOV2024|Card|95.5|Retail|0.55|129|0|185370
I1410857|M|1|26NOV2024|Card|100|Retail|0.45|55|0|186088
I1410857|S|1|26NOV2024|Card|92.5|Retail|0.5|46.3|0|186163
I1410857||2|26NOV2024|Card|36.5|Retail|0.5|36.6|0|185351
I1410857|M|1|26NOV2024|Card|92|Retail|0.55|41.4|0|186343
I1410857|M|3|13FEB2025|Cash|87|Retail|0|261|0|187489
I1410924|M|1|23DEC2024|Cash|196.5|Retail|0|196.5|0|187242
I1410924|M|1|23MAY2024|Cash|103.5|Retail|0|103.5|0|190523
I1410924|M|3|01AUG2024|Cash|125.5|Retail|0|376.5|0|190846
I1410924|M|1|11NOV2023|Card|144.5|Retail|0|144.5|0|191146
I1411070|S|1|06MAR2023|Card|93.5|Retail|0|93.5|0|196693
I1411070|L|1|04MAR2023|Card|82|Retail|0|82|0|197489
I1411070|L|1|08MAR2024|Cash|123.5|Retail|0|123.5|0|191927
I1411070|S|1|22MAY2024|Card|78|Retail|0|78|0|188993
I1411070|L|1|11JAN2024|Card|77|Retail|0|77|0|191132
I1411070|M|1|11JAN2024|Card|79.5|Retail|0|79.5|0|191938
I1411070|XXL|2|26JAN2025|Cash|100.5|Retail|0|201|0|185401
I1411070|M|1|29DEC2024|Card|161.5|Retail|0.55|72.7|0|187727
I1411070|S|3|27NOV2024|Card|90|Retail|0|270|0|187932
I1411070|XXL|-2|12FEB2025|Card|100.5|Retail|0|-201|1|185401
I1411620|M|1|19AUG2024|Cash|305|Retail|0|305|0|187971
I1411620||1|29MAY2023|Card|74|Retail|0.25|55.5|0|196828
I1411620|M|1|13JUL2023|Cash|82|Retail|0|82|0|196826
I1411869|P|1|16FEB2025|Cash|209|Retail|0|209|0|186795
I1412350|44|1|18APR2023|Card|80|Retail|0|80|0|194030
I1412350|42|1|18APR2023|Card|164.5|Retail|0|164.5|0|195200
I1412350|M|1|21SEP2023|Card|109.5|Retail|0.45|60.2|0|191788
I1412350|M|1|11APR2023|Card|175.5|Retail|0.35|114.1|0|196747
I1412350|L|1|07DEC2023|Cash|283.5|Retail|0.5|141.8|0|192032
I1412350|M|1|11APR2024|Card|80.5|Retail|0.35|52.3|0|190703
I1412350||1|07DEC2024|Cash|50.5|Retail|0.55|22.7|0|186755
I1412350|36|1|10DEC2024|Card|135|Retail|0|135|0|186318
I1412350|S|2|10DEC2024|Card|193.5|Retail|0|387|0|187205
I1412743|XL|1|26OCT2024|Card|293|Retail|0|293|0|185116
I1412743|38|1|11MAR2024|Cash|149|Retail|0|149|0|188414
I1412743|M|1|21JAN2024|Cash|89.5|Retail|0.5|44.8|0|193493
I1415162|M|2|09MAR2024|Card|76|Retail|0|152|0|188593
I1415162|M|3|18MAY2024|Cash|120.5|Retail|0|361.5|0|188698
I1415723|S|1|29MAY2024|Cash|94|Retail|0|94|0|190035
I1415839|46|1|28APR2024|Card|184|Retail|0|184|0|190166
I1415839|M|1|28AUG2024|Card|74.5|Retail|0|74.5|0|187007
I1415839|S|1|02JUN2023|Cash|102|Outlet|0|102|0|194973
I1415839||1|22APR2023|Card|17.5|Retail|0.3|12.3|0|196204
I1415839|L|1|04DEC2024|Card|51|Retail|0.5|25.5|0|185790
I1415839|L|1|01DEC2024|Card|370|Retail|0|370|0|185085
I1415839|S|1|01DEC2024|Card|143|Retail|0|143|0|185853
I1415839|G|1|01DEC2024|Card|168|Retail|0|168|0|186588
I1416148|M|1|14JAN2024|Cash|162|Retail|0|162|0|191094
I1416299|M|3|18JUL2024|Card|64|Retail|0|192|0|190428
I1416299|46|1|08DEC2024|Card|258.5|Retail|0|258.5|0|187608
I1416403|48|1|21JUN2023|Card|146|Retail|0|146|0|194940
I1416403|M|1|21JUN2023|Card|103|Retail|0|103|0|195825
I1416403|S|1|21JUN2023|Card|181.5|Retail|0|181.5|0|196586
I1416627|38|1|01OCT2024|Cash|187.5|Retail|0.45|103.1|0|186646
I1416627|S|1|27MAR2024|Card|78|Retail|0|78|0|190734
I1416627|M|1|23SEP2023|Card|377|Retail|0|377|0|193405
I1416627|M|-1|23SEP2023|Card|377|Retail|0|-377|1|193405
I1416627|S|1|07JUN2023|Card|75|Retail|0.2|60|0|195417
I1416627|M|1|10DEC2023|Cash|96.5|Retail|0.5|48.3|0|192965
I1416627|XXL|1|26APR2023|Cash|72|Retail|0|72|0|195383
I1416627|L|3|17OCT2024|Cash|113|Retail|0|339|0|187761
I1416669|38|1|29AUG2024|Cash|106.5|Retail|0.45|58.6|0|187634
I1416669|S|1|15JUL2024|Card|253|Retail|0|253|0|188396
I1416669|M|1|15JUL2024|Card|115|Retail|0|115|0|189155
I1417986|M|1|02SEP2023|Card|127|Retail|0.2|101.6|0|191277
I1417986|L|1|02SEP2023|Card|80|Retail|0.2|64|0|193186
I1417986|L|1|14DEC2024|Card|110.5|Retail|0.55|49.7|0|185526
I1419119|M|1|07DEC2024|Card|295.5|Retail|0.55|133|0|185324
I1419119|S|1|07DEC2024|Card|276|Retail|0.55|124.2|0|185796
I1419119|M|1|07DEC2024|Card|98.5|Retail|0.45|54.2|0|188001
I1419119|M|1|09NOV2024|Card|131.5|Retail|0|131.5|0|185878
I1419119|L|1|01MAR2023|Cash|114|Retail|0.35|74.1|0|196903
I1419119|XXL|1|03DEC2023|Card|65|Retail|0.5|32.5|0|191354
I1419119|P|1|26MAR2024|Card|105.5|Retail|0|105.5|0|189810
I1419119|M|2|26MAR2024|Card|138|Retail|0|276|0|189389
I1419253||1|06JAN2025|Card|55.5|Retail|0|55.5|0|186833
I1419990|M|1|20JAN2024|Card|86|Retail|0|86|0|193646
I1420015|M|1|06JUN2024|Card|222.5|Retail|0|222.5|0|190717
I1420015|L|1|23MAY2024|Card|200|Retail|0|200|0|189146
I1420015|38|1|30APR2024|Card|225.5|Retail|0.3|157.9|0|190676
I1420015|S|1|19JAN2024|Card|292|Retail|0.55|131.4|0|192088
I1420015|M|1|31MAY2023|Card|83.5|Retail|0|83.5|0|196206
I1420015|L|1|16MAY2023|Card|230|Retail|0|230|0|195312
I1420015|S|1|27NOV2024|Card|65|Retail|0|65|0|185872
I1420015|38|1|08DEC2024|Cash|189|Retail|0.5|94.5|0|185694
I1420015|L|1|08DEC2024|Cash|52.5|Retail|0.45|28.9|0|187360
I1420015|S|1|08DEC2024|Cash|144|Retail|0.45|79.2|0|187828
I1420431|40|1|22AUG2023|Cash|115.5|Retail|0.45|63.5|0|192418
I1420431|M|-1|12SEP2024|Card|61|Retail|0|-61|1|187375
I1420431|M|-1|12SEP2024|Card|149|Retail|0|-149|1|187596
I1420431|M|1|12SEP2024|Card|149|Retail|0|149|0|187596
I1420431|L|1|12SEP2024|Card|258|Retail|0|258|0|187997
I1420431|M|1|12SEP2024|Card|61|Retail|0|61|0|187375
I1420431|L|-1|12SEP2024|Card|258|Retail|0|-258|1|187997
I1421854|M|1|20OCT2023|Cash|146.5|Retail|0|146.5|0|191755
I1421854|S|1|16JUN2024|Cash|110.5|Retail|0|110.5|0|190344
I1421854|XL|1|11JUL2024|Card|186|Retail|0|186|0|190004
I1421854|M|1|28DEC2024|Cash|308|Retail|0|308|0|186463
I1421854|46|1|28DEC2024|Cash|159|Retail|0|159|0|186984
I1421854|M|1|28DEC2024|Cash|116.5|Retail|0|116.5|0|186996
I1421854|M|1|28DEC2024|Cash|318.5|Retail|0|318.5|0|187170
I1421854|L|1|28DEC2024|Cash|169.5|Retail|0|169.5|0|185890
I1421854|S|1|28DEC2024|Cash|223|Retail|0|223|0|185458
I1421854|M|1|28DEC2024|Cash|105|Retail|0|105|0|187663
I1422903|M|2|16SEP2023|Cash|166.5|Retail|0|333|0|191298
I1422903|M|1|06DEC2023|Card|176.5|Retail|0.5|88.3|0|192260
I1423585|L|1|29JAN2024|Card|165|Retail|0|165|0|191330
I1423585|L|1|15DEC2024|Card|121.5|Retail|0|121.5|0|185993
I1424128||1|08JUN2024|Cash|55.5|Retail|0|55.5|0|188560
I1424128|M|1|20JAN2024|Card|178|Retail|0.5|89|0|192275
I1424128|M|1|30JUN2024|Card|100|Retail|0|100|0|190402
I1424128|M|1|23DEC2023|Card|164|Retail|0.45|90.2|0|192858
I1424912|S|1|28JAN2024|Cash|140.5|Retail|0|140.5|0|193886
I1424912|P|1|24JAN2024|Card|70|Retail|0.5|35|0|193609
I1424912|M|1|03AUG2024|Card|139|Retail|0|139|0|188480
I1426175|XXL|1|04SEP2023|Card|144.5|Retail|0|144.5|0|193720
I1426175|M|1|17MAY2024|Cash|134|Retail|0|134|0|188478
I1426175|M|1|17MAY2024|Cash|113.5|Retail|0|113.5|0|188594
I1426175|M|1|08MAY2024|Card|75|Retail|0|75|0|188379
I1426175|S|1|08MAY2024|Card|103|Retail|0|103|0|190014
I1426175|S|1|08MAY2024|Card|74|Retail|0|74|0|190373
I1426175|XL|1|06APR2024|Cash|58.5|Retail|0|58.5|0|188099
I1426175|44|1|03DEC2024|Cash|130.5|Retail|0.5|65.3|0|185632
I1426175|M|1|03DEC2024|Cash|294|Retail|0.5|147|0|187772
I1426226|M|1|12JUN2024|Card|151.5|Retail|0|151.5|0|190897
I1426226||1|12MAR2024|Card|60.5|Retail|0|60.5|0|189251
I1426226|40|1|13SEP2024|Card|203|Retail|0|203|0|185538
I1426226|L|1|13SEP2024|Card|103|Retail|0|103|0|186175
I1426226|L|1|21JUL2024|Cash|142|Retail|0|142|0|188724
I1426226|L|1|26MAR2024|Card|265|Retail|0|265|0|188188
I1426226|M|1|26MAR2023|Card|62.5|Retail|0.35|40.6|0|195955
I1426226|M|1|24NOV2023|Card|144.5|Retail|0|144.5|0|193413
I1426337||1|06JUN2024|Cash|76.5|Retail|0|76.5|0|189667
I1426337|M|1|05JUN2024|Card|163|Retail|0|163|0|190908
I1426337|L|1|23FEB2024|Card|411|Retail|0|411|0|188751
I1426337|L|1|23FEB2024|Card|261|Retail|0|261|0|189692
I1426337|40|1|23FEB2024|Card|110.5|Retail|0|110.5|0|190442
I1426337|M|1|23FEB2024|Card|226|Retail|0|226|0|190654
I1426337|M|1|23FEB2024|Card|85.5|Retail|0|85.5|0|190714
I1426337|G|1|23FEB2024|Card|139|Retail|0|139|0|188928
I1426337|M|1|31JAN2025|Cash|132|Retail|0|132|0|186180
I1426337|38|1|31JAN2025|Cash|203.5|Retail|0|203.5|0|186006
I1426337|XXL|1|31JAN2025|Cash|193.5|Retail|0|193.5|0|187274
I1426384|XL|1|23FEB2025|Card|125.5|Retail|0|125.5|0|187999
I1426384|M|2|28FEB2024|Card|154.5|Retail|0|309|0|190445
I1426384|XL|1|13OCT2023|Card|136.5|Retail|0|136.5|0|193134
I1427032|44|1|16JAN2025|Card|196|Retail|0|196|0|187696
I1427032|M|1|03JAN2025|Card|144|Retail|0|144|0|185717
I1427615|38|3|27OCT2023|Card|170|Retail|0|510|0|192990
I1427615|M|1|05OCT2024|Cash|250|Retail|0|250|0|188023
I1427615|M|1|05OCT2024|Cash|161|Retail|0|161|0|185817
I1427615||1|13JAN2024|Cash|37.5|Retail|0|37.5|0|192631
I1427615|S|1|05OCT2024|Cash|63|Retail|0|63|0|187698
I1427615|L|1|24JAN2025|Card|384.5|Retail|0.5|192.3|0|187633
I1427615|M|1|22JAN2025|Card|324|Retail|0.55|145.8|0|186515
I1428423||1|01FEB2025|Cash|39|Retail|0|39|0|185154
I1429970|46|1|06DEC2024|Card|98|Retail|0.45|53.9|0|186396
I1430486|L|1|31MAR2024|Cash|77.5|Retail|0|77.5|0|190864
I1430486|L|1|08FEB2024|Card|145.5|Retail|0|145.5|0|192005
I1430486|38|1|17FEB2025|Card|206|Retail|0|206|0|182746
I1430486|M|1|17FEB2025|Card|190.5|Retail|0|190.5|0|183010
I1430595|M|1|14NOV2024|Card|82|Retail|0|82|0|185384
I1430595|M|1|17FEB2025|Card|111.5|Retail|0|111.5|0|182871
I1430595|S|1|10OCT2024|Cash|85.5|Retail|0|85.5|0|185253
I1430595|XL|1|23OCT2023|Card|174|Retail|0|174|0|191939
I1430733|L|1|13SEP2023|Cash|50.5|Retail|0|50.5|0|196641
I1430733|L|1|10DEC2023|Cash|111|Retail|0|111|0|193222
I1430733|P|1|04DEC2023|Cash|121.5|Retail|0.4|72.9|0|191319
I1430733|M|1|02MAY2023|Card|122|Retail|0|122|0|194786
I1430733||1|01MAY2023|Card|53.5|Retail|0|53.5|0|196340
I1430733|S|1|17JAN2025|Cash|120.5|Retail|0.45|66.3|0|187017
I1430733|L|1|29OCT2024|Card|93.5|Retail|0|93.5|0|187175
I1430845|M|1|06MAR2024|Card|63|Retail|0.35|41|0|189612
I1431781|L|1|12APR2024|Cash|61.5|Retail|0.35|40|0|188727
I1431781|S|1|07AUG2024|Card|99.5|Retail|0|99.5|0|188371
